relation,display_relation,x_id,x_name,x_type,y_id,y_name,y_type
disease_protein,associated with,81620,CDT1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,81930,KIF18A,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83394,PITPNM3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83461,CDCA3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83483,PLVAP,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83540,NUF2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83597,RTP3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83854,ANGPTL6,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83875,BCO2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83876,MRO,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83932,SPRTN,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,83940,TATDN1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,84107,ZIC4,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,84735,CNDP1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,84870,RSPO3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,84873,ADGRG7,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,84879,MFSD2A,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,84904,ARHGEF39,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,85416,ZIC5,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,85445,CNTNAP4,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,85480,TSLP,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,87178,PNPT1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,89885,FATE1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,90381,TICRR,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,91937,TIMD4,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,113130,CDCA5,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,114804,RNF157,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,114990,VASN,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,117145,THEM4,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,122953,JDP2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,128239,IQGAP3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,131669,UROC1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,138009,DCAF4L2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,139420,PPP4R3C,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,143941,TTC36,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,146909,KIF18B,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,147372,CCBE1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,150468,CKAP2L,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,157313,CDCA2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,168667,BMPER,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,169611,OLFML2A,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,170392,OIT3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,170712,COX7B2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,196528,ARID2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,197358,NLRC3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,220134,SKA1,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,221150,SKA3,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,259266,ASPM,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,283600,SLC25A47,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,284403,WDR62,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,338005,LINC00221,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,339390,CLEC4G,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,374393,FAM111B,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,374569,ASPG,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,387103,CENPW,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,387775,SLC22A10,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,389558,FAM180A,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,400258,C14orf180,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,406906,MIR122,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,574473,MIR520B,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,653067,XAGE1B,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,653820,FAM72B,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,664612,MIR539,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,693200,MIR615,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,723961,INS-IGF2,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,100124700,HOTAIR,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,100126334,MIR885,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,100507436,MICA,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,105416157,NKILA,gene/protein,18534,squamous cell carcinoma of liver and intrahepatic biliary tract,disease
disease_protein,associated with,9,NAT1,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,9,NAT1,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,10,NAT2,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,10,NAT2,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,217,ALDH2,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,217,ALDH2,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,624,BDKRB2,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,624,BDKRB2,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,3108,HLA-DMA,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,3108,HLA-DMA,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,3586,IL10,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,3586,IL10,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,3827,KNG1,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,3827,KNG1,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,50943,FOXP3,gene/protein,6589,occupational dermatitis,disease
disease_protein,associated with,50943,FOXP3,gene/protein,5480,contact dermatitis,disease
disease_protein,associated with,10,NAT2,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,21,ABCA3,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,24,ABCA4,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,25,ABL1,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,34,ACADM,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,43,ACHE,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,50,ACO2,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,59,ACTA2,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,90,ACVR1,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
disease_protein,associated with,95,ACY1,gene/protein,16266,squamous cell carcinoma of the corpus uteri,disease
