id,name,type,source
DB06786,Halcinonide,drug,DrugBank
DB01013,Clobetasol propionate,drug,DrugBank
DB00846,Flurandrenolide,drug,DrugBank
DB06282,Levocetirizine,drug,DrugBank
DB00410,Mupirocin,drug,DrugBank
DB12159,Dupilumab,drug,DrugBank
DB01320,Fosphenytoin,drug,DrugBank
DB00381,Amlodipine,drug,DrugBank
DB00754,Ethotoin,drug,DrugBank
DB00250,Dapsone,drug,DrugBank
DB00367,Levonorgestrel,drug,DrugBank
DB00593,Ethosuximide,drug,DrugBank
DB05246,Methsuximide,drug,DrugBank
DB01185,Fluoxymesterone,drug,DrugBank
DB00436,Bendroflumethiazide,drug,DrugBank
DB01065,Melatonin,drug,DrugBank
DB00150,Tryptophan,drug,DrugBank
DB00603,Medroxyprogesterone acetate,drug,DrugBank
DB13719,Trolnitrate,drug,DrugBank
DB00717,Norethisterone,drug,DrugBank
DB01395,Drospirenone,drug,DrugBank
DB00612,Bisoprolol,drug,DrugBank
DB09123,Dienogest,drug,DrugBank
DB00165,Pyridoxine,drug,DrugBank
DB00880,Chlorothiazide,drug,DrugBank
DB00999,Hydrochlorothiazide,drug,DrugBank
DB00475,Chlordiazepoxide,drug,DrugBank
DB06710,Methyltestosterone,drug,DrugBank
DB00977,Ethinylestradiol,drug,DrugBank
DB00371,Meprobamate,drug,DrugBank
DB00269,Chlorotrianisene,drug,DrugBank
DB00255,Diethylstilbestrol,drug,DrugBank
DB01170,Guanethidine,drug,DrugBank
DB00294,Etonogestrel,drug,DrugBank
DB00304,Desogestrel,drug,DrugBank
DB06713,Norelgestromin,drug,DrugBank
DB01708,Prasterone,drug,DrugBank
DB00655,Estrone,drug,DrugBank
DB00264,Metoprolol,drug,DrugBank
DB01035,Procainamide,drug,DrugBank
DB00982,Isotretinoin,drug,DrugBank
DB11248,Zinc gluconate,drug,DrugBank
DB00575,Clonidine,drug,DrugBank
DB00384,Triamterene,drug,DrugBank
DB08879,Belimumab,drug,DrugBank
DB00957,Norgestimate,drug,DrugBank
DB11256,Levomefolic acid,drug,DrugBank
DB00553,Methoxsalen,drug,DrugBank
DB00335,Atenolol,drug,DrugBank
DB00373,Timolol,drug,DrugBank
DB00524,Metolazone,drug,DrugBank
DB09026,Aliskiren,drug,DrugBank
DB04575,Quinestrol,drug,DrugBank
DB00796,Candesartan cilexetil,drug,DrugBank
DB00966,Telmisartan,drug,DrugBank
DB00177,Valsartan,drug,DrugBank
DB00876,Eprosartan,drug,DrugBank
DB09121,Aurothioglucose,drug,DrugBank
DB00678,Losartan,drug,DrugBank
DB06770,Benzyl alcohol,drug,DrugBank
DB00570,Vinblastine,drug,DrugBank
DB01204,Mitoxantrone,drug,DrugBank
DB00541,Vincristine,drug,DrugBank
DB00997,Doxorubicin,drug,DrugBank
DB00694,Daunorubicin,drug,DrugBank
DB01206,Lomustine,drug,DrugBank
DB00631,Clofarabine,drug,DrugBank
DB00199,Erythromycin,drug,DrugBank
DB00888,Mechlorethamine,drug,DrugBank
DB00531,Cyclophosphamide,drug,DrugBank
DB12498,Mogamulizumab,drug,DrugBank
DB02701,Nicotinamide,drug,DrugBank
DB01620,Pheniramine,drug,DrugBank
DB06715,Potassium Iodide,drug,DrugBank
DB00891,Sulfapyridine,drug,DrugBank
DB01114,Chlorpheniramine,drug,DrugBank
DB11100,Allantoin,drug,DrugBank
DB14507,Lithium citrate,drug,DrugBank
DB05679,Ustekinumab,drug,DrugBank
DB00195,Betaxolol,drug,DrugBank
DB14509,Lithium carbonate,drug,DrugBank
DB01193,Acebutolol,drug,DrugBank
DB01229,Paclitaxel,drug,DrugBank
DB14762,Risankizumab,drug,DrugBank
DB11157,Anthralin,drug,DrugBank
DB02300,Calcipotriol,drug,DrugBank
DB06824,Triethylenetetramine,drug,DrugBank
DB00688,Mycophenolate mofetil,drug,DrugBank
DB00803,Colistin,drug,DrugBank
DB00638,Inulin,drug,DrugBank
DB01022,Phylloquinone,drug,DrugBank
DB13231,Calcium lactate,drug,DrugBank
DB09407,Magnesium chloride,drug,DrugBank
DB09414,Dipotassium phosphate,drug,DrugBank
DB09322,Zinc sulfate,drug,DrugBank
DB00927,Famotidine,drug,DrugBank
DB09325,Sodium fluoride,drug,DrugBank
DB00167,Isoleucine,drug,DrugBank
DB00117,Histidine,drug,DrugBank
DB00162,Vitamin A,drug,DrugBank
DB00169,Cholecalciferol,drug,DrugBank
DB01070,Dihydrotachysterol,drug,DrugBank
DB00630,Alendronic acid,drug,DrugBank
DB00120,Phenylalanine,drug,DrugBank
DB00258,Calcium acetate,drug,DrugBank
DB00149,Leucine,drug,DrugBank
DB00158,Folic acid,drug,DrugBank
DB00133,Serine,drug,DrugBank
DB09481,Magnesium carbonate,drug,DrugBank
DB00153,Ergocalciferol,drug,DrugBank
DB00811,Ribavirin,drug,DrugBank
DB11110,Magnesium citrate,drug,DrugBank
DB00136,Calcitriol,drug,DrugBank
DB11126,Calcium gluconate,drug,DrugBank
DB00326,Calcium glucoheptonate,drug,DrugBank
DB11264,Calcium glycerophosphate,drug,DrugBank
DB00146,Calcifediol,drug,DrugBank
DB11255,Chromium picolinate,drug,DrugBank
DB01377,Magnesium oxide,drug,DrugBank
DB09104,Magnesium hydroxide,drug,DrugBank
DB09395,Sodium acetate,drug,DrugBank
DB00884,Risedronic acid,drug,DrugBank
DB09484,Sodium fluorophosphate,drug,DrugBank
DB00309,Vindesine,drug,DrugBank
DB00323,Tolcapone,drug,DrugBank
DB01005,Hydroxyurea,drug,DrugBank
DB13896,Talimogene laherparepvec,drug,DrugBank
DB00759,Tetracycline,drug,DrugBank
DB00254,Doxycycline,drug,DrugBank
DB13368,Motretinide,drug,DrugBank
DB12924,Ozenoxacin,drug,DrugBank
DB13092,Meclocycline,drug,DrugBank
DB00681,Amphotericin B,drug,DrugBank
DB12447,Nadifloxacin,drug,DrugBank
DB00548,Azelaic acid,drug,DrugBank
DB12035,Sarecycline,drug,DrugBank
DB08949,Inositol nicotinate,drug,DrugBank
DB04145,Nicotinyl alcohol,drug,DrugBank
DB05382,Iodine,drug,DrugBank
DB00894,Testolactone,drug,DrugBank
DB12710,Perazine,drug,DrugBank
DB01246,Alimemazine,drug,DrugBank
DB01625,Isopropamide,drug,DrugBank
DB01618,Molindone,drug,DrugBank
DB01357,Mestranol,drug,DrugBank
DB00623,Fluphenazine,drug,DrugBank
DB06789,Hydroxyprogesterone caproate,drug,DrugBank
DB01403,Methotrimeprazine,drug,DrugBank
DB00420,Promazine,drug,DrugBank
DB00850,Perphenazine,drug,DrugBank
DB00433,Prochlorperazine,drug,DrugBank
DB08905,Formestane,drug,DrugBank
DB04572,Thiotepa,drug,DrugBank
DB00777,Propiomazine,drug,DrugBank
DB01623,Thiothixene,drug,DrugBank
DB00823,Ethynodiol diacetate,drug,DrugBank
DB01063,Acetophenazine,drug,DrugBank
DB01100,Pimozide,drug,DrugBank
DB00508,Triflupromazine,drug,DrugBank
DB01267,Paliperidone,drug,DrugBank
DB00302,Tranexamic acid,drug,DrugBank
DB09074,Olaparib,drug,DrugBank
DB00488,Altretamine,drug,DrugBank
DB00351,Megestrol acetate,drug,DrugBank
DB00007,Leuprolide,drug,DrugBank
DB14031,Tretamine,drug,DrugBank
DB12332,Rucaparib,drug,DrugBank
DB12459,Belotecan,drug,DrugBank
DB01101,Capecitabine,drug,DrugBank
DB01042,Melphalan,drug,DrugBank
DB01030,Topotecan,drug,DrugBank
DB01217,Anastrozole,drug,DrugBank
DB01248,Docetaxel,drug,DrugBank
DB05109,Trabectedin,drug,DrugBank
DB01006,Letrozole,drug,DrugBank
DB01420,Testosterone propionate,drug,DrugBank
DB00621,Oxandrolone,drug,DrugBank
DB02901,Stanolone,drug,DrugBank
DB13169,Nandrolone,drug,DrugBank
DB00499,Flutamide,drug,DrugBank
DB06718,Stanozolol,drug,DrugBank
DB00882,Clomifene,drug,DrugBank
DB00762,Irinotecan,drug,DrugBank
DB00361,Vinorelbine,drug,DrugBank
DB01181,Ifosfamide,drug,DrugBank
DB05578,Ramucirumab,drug,DrugBank
DB09035,Nivolumab,drug,DrugBank
DB09559,Necitumumab,drug,DrugBank
DB00707,Porfimer sodium,drug,DrugBank
DB08865,Crizotinib,drug,DrugBank
DB11737,Icotinib,drug,DrugBank
DB00305,Mitomycin,drug,DrugBank
DB12130,Lorlatinib,drug,DrugBank
DB09037,Pembrolizumab,drug,DrugBank
DB00642,Pemetrexed,drug,DrugBank
DB13164,Olmutinib,drug,DrugBank
DB11363,Alectinib,drug,DrugBank
DB12267,Brigatinib,drug,DrugBank
DB09063,Ceritinib,drug,DrugBank
DB01243,Chloroxine,drug,DrugBank
DB00971,Selenium Sulfide,drug,DrugBank
DB09357,Dexpanthenol,drug,DrugBank
DB00916,Metronidazole,drug,DrugBank
DB00871,Terbutaline,drug,DrugBank
DB01256,Retapamulin,drug,DrugBank
DB14518,Aluminum acetate,drug,DrugBank
DB00772,Malathion,drug,DrugBank
DB15580,Climbazole,drug,DrugBank
DB09350,Piperonyl butoxide,drug,DrugBank
DB00265,Crotamiton,drug,DrugBank
DB09143,Sonidegib,drug,DrugBank
DB11901,Apalutamide,drug,DrugBank
DB08899,Enzalutamide,drug,DrugBank
DB08913,Radium Ra 223 dichloride,drug,DrugBank
DB00385,Valrubicin,drug,DrugBank
DB05239,Cobimetinib,drug,DrugBank
DB08911,Trametinib,drug,DrugBank
DB00853,Temozolomide,drug,DrugBank
DB06186,Ipilimumab,drug,DrugBank
DB00851,Dacarbazine,drug,DrugBank
DB11718,Encorafenib,drug,DrugBank
DB08912,Dabrafenib,drug,DrugBank
DB00041,Aldesleukin,drug,DrugBank
DB08936,Chlorcyclizine,drug,DrugBank
DB01176,Cyclizine,drug,DrugBank
DB00646,Nystatin,drug,DrugBank
DB09526,Hydroquinone,drug,DrugBank
DB00847,Cysteamine,drug,DrugBank
DB09543,Methyl salicylate,drug,DrugBank
DB03209,Oteracil,drug,DrugBank
DB00585,Nizatidine,drug,DrugBank
DB00863,Ranitidine,drug,DrugBank
DB00445,Epirubicin,drug,DrugBank
DB00501,Cimetidine,drug,DrugBank
DB09256,Tegafur,drug,DrugBank
DB09257,Gimeracil,drug,DrugBank
DB01123,Proflavine,drug,DrugBank
DB13684,Omoconazole,drug,DrugBank
DB11160,Phenyltoloxamine,drug,DrugBank
DB06691,Mepyramine,drug,DrugBank
DB00792,Tripelennamine,drug,DrugBank
DB04819,Methapyrilene,drug,DrugBank
DB08799,Antazoline,drug,DrugBank
DB00835,Brompheniramine,drug,DrugBank
DB01619,Phenindamine,drug,DrugBank
DB00748,Carbinoxamine,drug,DrugBank
DB00427,Triprolidine,drug,DrugBank
DB00366,Doxylamine,drug,DrugBank
DB00719,Azatadine,drug,DrugBank
DB13679,Dexchlorpheniramine,drug,DrugBank
DB00902,Methdilazine,drug,DrugBank
DB00283,Clemastine,drug,DrugBank
DB01146,Diphenylpyraline,drug,DrugBank
DB00405,Dexbrompheniramine,drug,DrugBank
DB00434,Cyproheptadine,drug,DrugBank
DB01084,Emedastine,drug,DrugBank
DB00455,Loratadine,drug,DrugBank
DB00637,Astemizole,drug,DrugBank
DB00342,Terfenadine,drug,DrugBank
DB13489,Bamipine,drug,DrugBank
DB11591,Bilastine,drug,DrugBank
DB11614,Rupatadine,drug,DrugBank
DB01167,Itraconazole,drug,DrugBank
DB09041,Tavaborole,drug,DrugBank
DB09040,Efinaconazole,drug,DrugBank
DB11742,Ebastine,drug,DrugBank
DB00967,Desloratadine,drug,DrugBank
DB00238,Nevirapine,drug,DrugBank
DB09125,Potassium citrate,drug,DrugBank
DB13257,Ferrous sulfate anhydrous,drug,DrugBank
DB09154,Sodium citrate,drug,DrugBank
DB08815,Lurasidone,drug,DrugBank
DB01077,Etidronic acid,drug,DrugBank
DB00788,Naproxen,drug,DrugBank
DB00930,Colesevelam,drug,DrugBank
DB00203,Sildenafil,drug,DrugBank
DB00710,Ibandronate,drug,DrugBank
DB00422,Methylphenidate,drug,DrugBank
DB00448,Lansoprazole,drug,DrugBank
DB00359,Sulfadiazine,drug,DrugBank
DB00559,Bosentan,drug,DrugBank
DB01165,Ofloxacin,drug,DrugBank
DB00467,Enoxacin,drug,DrugBank
DB01059,Norfloxacin,drug,DrugBank
DB00948,Mezlocillin,drug,DrugBank
DB01602,Bacampicillin,drug,DrugBank
DB01331,Cefoxitin,drug,DrugBank
DB00919,Spectinomycin,drug,DrugBank
DB00365,Grepafloxacin,drug,DrugBank
DB12020,Tecovirimat,drug,DrugBank
DB13434,Fenticonazole,drug,DrugBank
DB00251,Terconazole,drug,DrugBank
DB01007,Tioconazole,drug,DrugBank
DB00259,Sulfanilamide,drug,DrugBank
DB00245,Benzatropine,drug,DrugBank
DB00933,Mesoridazine,drug,DrugBank
DB00392,Profenamine,drug,DrugBank
DB00810,Biperiden,drug,DrugBank
DB00679,Thioridazine,drug,DrugBank
DB00376,Trihexyphenidyl,drug,DrugBank
DB11915,Valbenazine,drug,DrugBank
DB00537,Ciprofloxacin,drug,DrugBank
DB01597,Cilastatin,drug,DrugBank
DB01598,Imipenem,drug,DrugBank
DB00446,Chloramphenicol,drug,DrugBank
DB12455,Omadacycline,drug,DrugBank
DB11943,Delafloxacin,drug,DrugBank
DB06219,Dalbavancin,drug,DrugBank
DB04911,Oritavancin,drug,DrugBank
DB05659,Faropenem medoxomil,drug,DrugBank
DB12190,Faropenem,drug,DrugBank
DB08875,Cabozantinib,drug,DrugBank
DB11800,Tivozanib,drug,DrugBank
DB09078,Lenvatinib,drug,DrugBank
DB06626,Axitinib,drug,DrugBank
DB00834,Mifepristone,drug,DrugBank
DB11701,Amenamevir,drug,DrugBank
DB00426,Famciclovir,drug,DrugBank
DB00004,Denileukin diftitox,drug,DrugBank
DB06176,Romidepsin,drug,DrugBank
DB01103,Quinacrine,drug,DrugBank
DB09516,Mequinol,drug,DrugBank
DB01004,Ganciclovir,drug,DrugBank
DB14596,Loteprednol etabonate,drug,DrugBank
DB00870,Suprofen,drug,DrugBank
DB06781,Difluprednate,drug,DrugBank
DB00484,Brimonidine,drug,DrugBank
DB00253,Medrysone,drug,DrugBank
DB00595,Oxytetracycline,drug,DrugBank
DB09093,Chlortetracycline,drug,DrugBank
DB00609,Ethionamide,drug,DrugBank
DB00845,Clofazimine,drug,DrugBank
DB00322,Floxuridine,drug,DrugBank
DB09320,Procaine benzylpenicillin,drug,DrugBank
DB00112,Bevacizumab,drug,DrugBank
DB11793,Niraparib,drug,DrugBank
DB15575,Padeliporfin,drug,DrugBank
DB06185,Forodesine,drug,DrugBank
DB06813,Pralatrexate,drug,DrugBank
DB09010,Carmofur,drug,DrugBank
DB00002,Cetuximab,drug,DrugBank
DB09343,Tipiracil,drug,DrugBank
DB06366,Pertuzumab,drug,DrugBank
DB01259,Lapatinib,drug,DrugBank
DB00072,Trastuzumab,drug,DrugBank
DB05773,Trastuzumab emtansine,drug,DrugBank
DB00260,Cycloserine,drug,DrugBank
DB00632,Docosanol,drug,DrugBank
DB00299,Penciclovir,drug,DrugBank
DB12789,Dinoprost,drug,DrugBank
DB00917,Dinoprostone,drug,DrugBank
DB09031,Miltefosine,drug,DrugBank
DB04930,Permethrin,drug,DrugBank
DB13717,Phenothrin,drug,DrugBank
DB04845,Ixabepilone,drug,DrugBank
DB06272,Maxacalcitol,drug,DrugBank
DB00471,Montelukast,drug,DrugBank
DB14655,Drostanolone propionate,drug,DrugBank
DB01039,Fenofibrate,drug,DrugBank
DB13873,Fenofibric acid,drug,DrugBank
DB01265,Telbivudine,drug,DrugBank
DB01048,Abacavir,drug,DrugBank
DB00350,Minoxidil,drug,DrugBank
DB13659,Tenonitrozole,drug,DrugBank
DB12834,Secnidazole,drug,DrugBank
DB00911,Tinidazole,drug,DrugBank
DB13302,Hachimycin,drug,DrugBank
DB13985,Lutetium Lu 177 dotatate,drug,DrugBank
DB04571,Trioxsalen,drug,DrugBank
DB13671,Sulbentine,drug,DrugBank
DB00437,Allopurinol,drug,DrugBank
DB14707,Cemiplimab,drug,DrugBank
DB11630,Temoporfin,drug,DrugBank
DB11714,Durvalumab,drug,DrugBank
DB11595,Atezolizumab,drug,DrugBank
DB01226,Mivacurium,drug,DrugBank
DB11945,Avelumab,drug,DrugBank
DB00730,Thiabendazole,drug,DrugBank
DB01152,Candicidin,drug,DrugBank
2240,spinal cord,anatomy,UBERON
1254,Lethargy,effect/phenotype,HPO
10547,X-linked progressive cerebellar ataxia,disease,MONDO
1252,Hypotonia,effect/phenotype,HPO
1250,Seizure,effect/phenotype,HPO
18,regulation of DNA recombination,biological_process,GO
1141,CHRNB2,gene/protein,NCBI
7274,TTPA,gene/protein,NCBI
7359,Focal-onset seizure,effect/phenotype,HPO
2092,positive regulation of receptor internalization,biological_process,GO
2311,Incoordination,effect/phenotype,HPO
2070,EYA4,gene/protein,NCBI
12393,congenital brain dysgenesis due to glutamine synthetase deficiency,disease,MONDO
1640,gonococcal spondylitis,disease,MONDO
855,Insulin resistance,effect/phenotype,HPO
4324,MMP15,gene/protein,NCBI
12418,respiratory system venous smooth muscle,anatomy,UBERON
1565,CYP2D6,gene/protein,NCBI
3350,HTR1A,gene/protein,NCBI
6334,nucleosome assembly,biological_process,GO
7701,ZNF142,gene/protein,NCBI
26090,ABHD12,gene/protein,NCBI
2354,FOSB,gene/protein,NCBI
3498,Disproportionate short stature,effect/phenotype,HPO
2910,Elevated hepatic transaminase,effect/phenotype,HPO
365,primary congenital glaucoma (disease),disease,MONDO
1892,rhombomere,anatomy,UBERON
12531,Pain,effect/phenotype,HPO
12533,Allodynia,effect/phenotype,HPO
2180,ACSL1,gene/protein,NCBI
1824,DSC2,gene/protein,NCBI
4325,MMP16,gene/protein,NCBI
11998,autosomal dominant slowed nerve conduction velocity,disease,MONDO
12592,Albuminuria,effect/phenotype,HPO
11675,Arrhythmia,effect/phenotype,HPO
781,"chromosome, telomeric region",cellular_component,GO
100602,Preeclampsia,effect/phenotype,HPO
100603,Toxemia of pregnancy,effect/phenotype,HPO
1744,Splenomegaly,effect/phenotype,HPO
270,AMPD1,gene/protein,NCBI
1873,caudate nucleus,anatomy,UBERON
2573,Hematochezia,effect/phenotype,HPO
12050,Anasarca,effect/phenotype,HPO
3470,Paralysis,effect/phenotype,HPO
1342,Cerebral hemorrhage,effect/phenotype,HPO
8222,Female infertility,effect/phenotype,HPO
9800,Maternal diabetes,effect/phenotype,HPO
100520,Oliguria,effect/phenotype,HPO
2171,FABP5,gene/protein,NCBI
2446,Astrocytosis,effect/phenotype,HPO
40012,regulation of locomotion,biological_process,GO
100048912,CDKN2B-AS1,gene/protein,NCBI
12232,Shortened QT interval,effect/phenotype,HPO
2093,acanthoma (disease),disease,MONDO
5952,cAMP-dependent protein kinase complex,cellular_component,GO
78,Abnormality of the genital system,effect/phenotype,HPO
1273,Abnormal corpus callosum morphology,effect/phenotype,HPO
11968,Feeding difficulties,effect/phenotype,HPO
5455,POU3F3,gene/protein,NCBI
197258,FCSK,gene/protein,NCBI
1081,CGA,gene/protein,NCBI
12164,Asterixis,effect/phenotype,HPO
1987,placenta,anatomy,UBERON
1440,CSF3,gene/protein,NCBI
4598,MVK,gene/protein,NCBI
30666,endocytic vesicle membrane,cellular_component,GO
79092,CARD14,gene/protein,NCBI
8250,oligosaccharyltransferase complex,cellular_component,GO
12378,Fatigue,effect/phenotype,HPO
12423,Colonic inertia,effect/phenotype,HPO
2151,Increased serum lactate,effect/phenotype,HPO
30830,Crackles,effect/phenotype,HPO
30831,Rhonchi,effect/phenotype,HPO
30828,Wheezing,effect/phenotype,HPO
2018,EMX2,gene/protein,NCBI
6543,SLC8A2,gene/protein,NCBI
26224,FBXL3,gene/protein,NCBI
345895,RSPH4A,gene/protein,NCBI
3212,gustatory organ,anatomy,UBERON
3401,Paresthesia,effect/phenotype,HPO
1705,ectoderm formation,biological_process,GO
12534,Dysesthesia,effect/phenotype,HPO
200042,Skin ulcer,effect/phenotype,HPO
2591,GALNT3,gene/protein,NCBI
1959,EGR2,gene/protein,NCBI
789,Infertility,effect/phenotype,HPO
1336,familial hyperlipidemia,disease,MONDO
10530,positive regulation of transposition,biological_process,GO
7021,TFAP2B,gene/protein,NCBI
12416,Hypercapnia,effect/phenotype,HPO
625,Eyelid coloboma,effect/phenotype,HPO
1251,marginal zone of spleen,anatomy,UBERON
1310,COL19A1,gene/protein,NCBI
80746,TSEN2,gene/protein,NCBI
12532,Chronic pain,effect/phenotype,HPO
2251,FGF6,gene/protein,NCBI
100034,Motor tics,effect/phenotype,HPO
100035,Phonic tics,effect/phenotype,HPO
83879,CDCA7,gene/protein,NCBI
7372,UMPS,gene/protein,NCBI
84706,GPT2,gene/protein,NCBI
10701,positive regulation of norepinephrine secretion,biological_process,GO
5484,SNAP receptor activity,molecular_function,GO
5541,Congenital agranulocytosis,effect/phenotype,HPO
6,islet of Langerhans,anatomy,UBERON
7,pituitary gland,anatomy,UBERON
31105,Abnormal uterus morphology,effect/phenotype,HPO
2696,GIPR,gene/protein,NCBI
11821,Abnormality of facial skeleton,effect/phenotype,HPO
2087,regulation of respiratory gaseous exchange by nervous system process,biological_process,GO
264,Abnormality of the mastoid,effect/phenotype,HPO
100538,Abnormality of the supraorbital ridges,effect/phenotype,HPO
11390,Morphological abnormality of the inner ear,effect/phenotype,HPO
413,protein peptidyl-prolyl isomerization,biological_process,GO
8054,Abnormal morphology of the conjunctival vasculature,effect/phenotype,HPO
517,Abnormality of the lens,effect/phenotype,HPO
7759,Opacification of the corneal stroma,effect/phenotype,HPO
610,HCN2,gene/protein,NCBI
30669,clathrin-coated endocytic vesicle membrane,cellular_component,GO
45074,Thin eyebrow,effect/phenotype,HPO
45075,Sparse eyebrow,effect/phenotype,HPO
12795,hypophosphatemic rickets and hyperparathyroidism,disease,MONDO
11519,Anomalous trichromacy,effect/phenotype,HPO
12372,Abnormal eye morphology,effect/phenotype,HPO
100678,Premature skin wrinkling,effect/phenotype,HPO
606,Abnormality of the periorbital region,effect/phenotype,HPO
692,Misalignment of teeth,effect/phenotype,HPO
691,Microdontia,effect/phenotype,HPO
698,Conical tooth,effect/phenotype,HPO
750,GAS8-AS1,gene/protein,NCBI
772,Abnormality of the ribs,effect/phenotype,HPO
766,CA7,gene/protein,NCBI
11843,Abnormality of musculoskeletal physiology,effect/phenotype,HPO
9121,SLC16A5,gene/protein,NCBI
234,Abnormality of the head,effect/phenotype,HPO
2693,positive regulation of cellular extravasation,biological_process,GO
962,CD48,gene/protein,NCBI
11355,Localized skin lesion,effect/phenotype,HPO
980,Pallor,effect/phenotype,HPO
1036,CDO1,gene/protein,NCBI
1047,Atopic dermatitis,effect/phenotype,HPO
1049,Absent dorsal skin creases over affected joints,effect/phenotype,HPO
1074,Atypical nevi in non-sun exposed areas,effect/phenotype,HPO
1135,CHRNA2,gene/protein,NCBI
1199,Triphalangeal thumb,effect/phenotype,HPO
1241,Capitate-hamate fusion,effect/phenotype,HPO
1276,Hypertonia,effect/phenotype,HPO
4305,Involuntary movements,effect/phenotype,HPO
1396,CRIP1,gene/protein,NCBI
1395,CRHR2,gene/protein,NCBI
1417,CRYBB3,gene/protein,NCBI
1425,Heterogeneous,effect/phenotype,HPO
1426,Multifactorial inheritance,effect/phenotype,HPO
1427,Mitochondrial inheritance,effect/phenotype,HPO
1428,CRYM,gene/protein,NCBI
1475,CSTA,gene/protein,NCBI
1566,hypercalcemia disease,disease,MONDO
1572,leiomyoma,disease,MONDO
1618,virus receptor activity,molecular_function,GO
25142,Constitutional symptom,effect/phenotype,HPO
9799,pachydermoperiostosis,disease,MONDO
2164,Nail dysplasia,effect/phenotype,HPO
1812,palpebral conjunctiva,anatomy,UBERON
1953,negative regulation of cell-matrix adhesion,biological_process,GO
12537,Food intolerance,effect/phenotype,HPO
12072,Aciduria,effect/phenotype,HPO
11458,Abdominal symptom,effect/phenotype,HPO
2031,epithelium of bronchus,anatomy,UBERON
31983,vesicle lumen,cellular_component,GO
2126,Polymicrogyria,effect/phenotype,HPO
10895,ABCD syndrome,disease,MONDO
2166,FAAH,gene/protein,NCBI
11446,Abnormality of higher mental function,effect/phenotype,HPO
1257,trigone of urinary bladder,anatomy,UBERON
12638,Abnormal nervous system physiology,effect/phenotype,HPO
11947,Respiratory tract infection,effect/phenotype,HPO
2218,FKTN,gene/protein,NCBI
2226,White eyebrow,effect/phenotype,HPO
1596,Alopecia,effect/phenotype,HPO
100037,Abnormality of the scalp hair,effect/phenotype,HPO
9887,SMG7,gene/protein,NCBI
4374,Hemiplegia/hemiparesis,effect/phenotype,HPO
2345,Action tremor,effect/phenotype,HPO
2371,bone marrow,anatomy,UBERON
2381,sweat gland neoplasm,disease,MONDO
11400,Abnormal CNS myelination,effect/phenotype,HPO
12443,Abnormality of brain morphology,effect/phenotype,HPO
2419,T cell mediated cytotoxicity directed against tumor cell target,biological_process,GO
2425,rectosigmoid junction cancer,disease,MONDO
2464,nerve trunk,anatomy,UBERON
2465,peripheral tolerance induction,biological_process,GO
2478,Progressive spastic quadriplegia,effect/phenotype,HPO
11442,Abnormal central motor function,effect/phenotype,HPO
3474,Sensory impairment,effect/phenotype,HPO
2363,papilloma,disease,MONDO
2522,tunica media,anatomy,UBERON
2526,acute inflammatory response,biological_process,GO
2269,Abnormality of neuronal migration,effect/phenotype,HPO
2546,schwannoma,disease,MONDO
2457,T cell antigen processing and presentation,biological_process,GO
2346,FOLH1,gene/protein,NCBI
30187,Titubation,effect/phenotype,HPO
2600,Hyporeflexia of lower limbs,effect/phenotype,HPO
2604,Gastrointestinal telangiectasia,effect/phenotype,HPO
2616,regional part of brain,anatomy,UBERON
2638,negative regulation of immunoglobulin production,biological_process,GO
2651,GCNT2,gene/protein,NCBI
11842,Abnormality of skeletal morphology,effect/phenotype,HPO
2656,negative regulation of tolerance induction to nonself antigen,biological_process,GO
2657,GDF1,gene/protein,NCBI
4377,Hematological neoplasm,effect/phenotype,HPO
100634,Neuroendocrine neoplasm,effect/phenotype,HPO
11794,rectrix feather,anatomy,UBERON
2679,respiratory burst involved in defense response,biological_process,GO
2699,positive regulation of immune effector process,biological_process,GO
228,nuclear chromosome,cellular_component,GO
100336,Bilateral cleft lip,effect/phenotype,HPO
100337,Bilateral cleft palate,effect/phenotype,HPO
4347,limb bud,anatomy,UBERON
2808,Kyphosis,effect/phenotype,HPO
100671,Abnormal trabecular bone morphology,effect/phenotype,HPO
100777,Exostoses,effect/phenotype,HPO
100593,Calcification of cartilage,effect/phenotype,HPO
2805,GOT1,gene/protein,NCBI
40064,Abnormality of limbs,effect/phenotype,HPO
3366,Abnormal femoral neck/head morphology,effect/phenotype,HPO
10766,TOB2,gene/protein,NCBI
12062,Bone cyst,effect/phenotype,HPO
30307,positive regulation of cell growth,biological_process,GO
25426,Abnormal bronchus morphology,effect/phenotype,HPO
2857,first lumbar dorsal root ganglion,anatomy,UBERON
3272,Abnormal hip bone morphology,effect/phenotype,HPO
11867,extensor carpi radialis muscle,anatomy,UBERON
2884,nail disease,disease,MONDO
11792,Neoplasm by histology,effect/phenotype,HPO
2933,osteosclerosis,disease,MONDO
3422,IDI1,gene/protein,NCBI
3307,Hyperlordosis,effect/phenotype,HPO
100711,Abnormal thoracic spine morphology,effect/phenotype,HPO
